id,company_name,contact_name,email,phone,industry,country,company_size,status,created_at,updated_at
5e8c13e5-caae-4d07-a1f0-4df613044580,"Taylor, Schmitt and Bailey",Timothy Bennett,campbellchristopher@diaz.com,289-900-1983,Finance,Burkina Faso,289.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
8b6453d2-799d-4371-b060-a2de7e950c88,"Gonzalez, Snyder and Lucero",Ashley Martinez,goodmanmelissa@olsen.com,7906220460,Technology,Bulgaria,146.0,inactive,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
611dfdf6-5c1b-48fc-b3cd-570116afdd79,Rodriguez Inc,Andrew Romero,angela55@cervantes-ramirez.org,982.588.9807x7260,Healthcare,South Georgia and the South Sandwich Islands,479.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
4df5d4ca-7a9a-4012-8718-5e69bda4d2a1,Gilmore Inc,Shannon Parker,robert27@scott.com,+1-531-664-7480x32810,Retail,Sudan,75.0,inactive,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
b6d3bf48-1b9a-4092-b34a-947f638aba29,Crawford-Hernandez,Julie Braun,tmorris@farrell.com,+1-324-991-8410x015,Education,Costa Rica,394.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
65bfae50-8b8a-4659-a179-4236414e67cb,Mitchell PLC,Steve Pacheco,clarkrenee@peterson-avery.com,001-661-714-9698x82794,Education,Saint Lucia,332.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
300b8448-0034-4ac3-899a-3d1c0c4e6853,James Ltd,Kim Henry,stephenramirez@underwood-porter.com,+1-545-534-9997x444,Education,Niue,142.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
44ec047c-c6ff-4794-99d0-462f9581ae91,"Obrien, Hudson and Becker",Tiffany Jenkins,cynthiabell@murray.com,(534)635-5864,Education,Liechtenstein,211.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
7e8038c1-cb88-4869-84fd-6e87d6721dab,Curtis Inc,Tammy Rivera,williamcollins@williams-singh.info,001-966-280-2641x316,Finance,Puerto Rico,36.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
03397142-5992-4e74-8707-ebc43e29cc1b,Stewart-Hughes,George Chambers,nicholas30@moran-dixon.info,(367)876-9080,Retail,Ethiopia,471.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
98860f02-ba3b-4ec4-bfb3-e986247ed2a0,"Tyler, Hansen and Burke",Mrs. Autumn Nolan MD,rnguyen@good.com,404-212-8026x99071,Finance,Thailand,176.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
c74e3a2a-ed2c-485b-a4f6-fb168c7ebf91,Bradley-Roberts,Jasmine Castillo,john23@marquez-giles.info,001-623-205-5487x20672,Technology,Turkey,124.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
f28dbd5d-f19f-4f0d-a583-61d24836a2ec,Allison-Nichols,Jeffery Rice,bryanbishop@black.com,564-899-9109x12658,Education,Bahamas,368.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
6c58a25b-f587-48c0-82a1-8b74b3056c0b,Prince-King,Michelle Smith,oacevedo@carter.com,+1-380-502-2000x101,Healthcare,Guadeloupe,427.0,inactive,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
00739b59-0dad-4a14-a5f9-2c29d06dc2ca,Reed LLC,Linda Mann,kelly19@woods.com,970.978.4875,Finance,Slovenia,106.0,inactive,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
954bb947-e037-47cb-953e-4bfbead6cab7,Randolph Ltd,Morgan Copeland,dgarrett@wilson-turner.net,+1-457-582-8041,Retail,Dominican Republic,24.0,inactive,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
1d23ccb7-6723-4de8-b463-e0f914cb2644,Flores Inc,Kathleen Miller,tammywilliams@perez.com,6617085904,Education,Liberia,248.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
2193b7ec-48af-4329-90bb-0b874cf6b7c3,Rangel Ltd,Theresa Weeks,stephenramirez@cowan-myers.org,745-362-9176x75391,Education,Saint Pierre and Miquelon,59.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
4a4d3463-21bc-459f-94e9-4d6a67185617,Bishop-Perry,Samuel Franco,jasmine39@shepherd.biz,(954)316-3197x1326,Education,Mozambique,399.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
64f7c61c-e6eb-48f1-8c0f-91b100e07b91,Stout-Morton,Chelsea Pratt,bradwilson@martinez.org,917.720.5964x833,Retail,Israel,156.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
ca8ce361-4ed4-41f7-9073-3f4be5e3dce7,Smith-Cruz,Jeffrey Bryant,joshuaolson@lewis-gilbert.info,+1-400-250-7733x48060,Technology,British Virgin Islands,70.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
c75226e0-bb29-48b2-bc57-04bc16660ed9,Walker-Higgins,Wesley White,samanthafox@carter.biz,(616)530-5739x015,Finance,Cote d'Ivoire,167.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
0630bebe-92b2-4a11-bc80-8ea93c1cfe5d,Lewis LLC,Carrie Huynh,esparzadavid@fleming.biz,+1-809-530-3711x644,Retail,United States Virgin Islands,497.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
818c84bb-35d9-4829-b287-3fb522438509,"Wolfe, Hughes and Diaz",Jessica Holland,jessica93@salinas.com,647-547-2847x481,Technology,Somalia,190.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
0abe0b68-9d94-468f-bd78-9202563c77be,Blake PLC,Steven Kim,wadenicole@shah-stone.com,(390)467-8551,Healthcare,North Macedonia,98.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
cac5feb3-d0a4-4c21-9309-41fa0acd9004,Brooks-Roberson,William Fletcher,anthony93@tran.net,(816)344-4893,Education,Macao,461.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
9a6adba6-b9d4-4a67-ac81-bbd190d7705c,"Herrera, Rowe and Turner",Eric Fisher,janetbrooks@clark.net,202.285.2303x48026,Retail,Barbados,39.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
f7c01a90-028e-4cf0-bfb0-acda765b3459,"Dean, Garcia and Hayes",Sarah Miller,fsims@gray.com,732.426.1023,Healthcare,Chile,291.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
d4ed6072-6d33-4b7a-b680-7947c1648f80,"Stewart, Nguyen and Malone",Brandon Salas,kenneth55@bradley-mata.com,(511)999-3110x5946,Healthcare,Iran,482.0,active,2026-06-15T00:38:33.225695,2026-06-15T00:38:33.225695
9ae50563-67f4-469b-bafd-1253c27662cb,Company 1,Contact 1,company1@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bbc51ffe-59bb-45da-89a6-22cf1c861040,Company 2,Contact 2,company2@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e081b45e-8790-43ac-87f3-62af6467ddba,Company 3,Contact 3,company3@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
59c40420-95a3-4614-a78e-680638aeaaa4,Company 4,Contact 4,company4@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
286b9f5f-97b5-4484-b494-134176a75dd8,Company 5,Contact 5,company5@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c9152ec9-1961-478d-aebf-9560f6e60cfc,Company 6,Contact 6,company6@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
55e0a038-8953-4a98-93fe-ae9ee1b7db6c,Company 7,Contact 7,company7@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3ab05311-3efd-4bea-aab4-389368b2a550,Company 8,Contact 8,company8@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2db276d6-23e3-4c40-ab88-3fdb6866dda1,Company 9,Contact 9,company9@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
077aeb56-56a2-4751-93bf-276dd1c01cb6,Company 10,Contact 10,company10@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3df768c0-b438-49d3-a14c-d3583eee94a0,Company 11,Contact 11,company11@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
17b807b9-fc59-487c-be3e-5337a266c4aa,Company 12,Contact 12,company12@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6a6776f0-b23f-440e-a04f-41b239f72965,Company 13,Contact 13,company13@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fb158e59-bdfc-40b9-84b4-738c1c2e42e4,Company 14,Contact 14,company14@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c0d346b8-c78a-48a4-acf6-d5e38f85cd69,Company 15,Contact 15,company15@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
629d4648-ed9a-4610-97fe-b4fd389e1212,Company 16,Contact 16,company16@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c90979e9-7980-47e8-a3eb-dd919e5ee374,Company 17,Contact 17,company17@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
311b18ea-d5ce-478d-a4f9-366461f3d5c6,Company 18,Contact 18,company18@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0cfdb198-5929-4b29-bef8-99003f3eed75,Company 19,Contact 19,company19@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
bb45eb90-f4f8-4217-9912-5316e5bfc357,Company 20,Contact 20,company20@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2e1552bf-3afd-4592-b553-832d6c3a6285,Company 21,Contact 21,company21@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
940f2a18-7d72-40fd-b489-4c5b79593814,Company 22,Contact 22,company22@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1aad2fda-fc99-435e-82a7-7dab8e1b047b,Company 23,Contact 23,company23@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6674e7ad-6f93-4b1a-b1c3-955641092b09,Company 24,Contact 24,company24@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
74bf7763-07fa-47eb-bb9e-918e64f84c46,Company 25,Contact 25,company25@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
366f091a-ce28-4c4f-912e-12ddf8fdfdf3,Company 26,Contact 26,company26@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e1b542f7-88d6-4af1-97c3-8b24e3df64af,Company 27,Contact 27,company27@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
3dc5c5de-d082-4be3-9927-5ccdb2fe5513,Company 28,Contact 28,company28@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
7da903c2-7c8f-46fc-9811-4af73c3de621,Company 29,Contact 29,company29@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f7ea6f7f-9ca3-46ae-aeac-7dcf7fb834c6,Company 30,Contact 30,company30@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
90fb8879-2137-4c00-9b56-80df7c712f05,Company 31,Contact 31,company31@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
78482b9e-ac72-4ef6-95da-2181290d8581,Company 32,Contact 32,company32@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
781e74b8-78a2-4fee-87da-ae914d1b61e3,Company 33,Contact 33,company33@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1b65e954-5458-4101-a62a-e707d812c0d7,Company 34,Contact 34,company34@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
589b1f52-9c08-4e8b-a2d3-de94eb8f216e,Company 35,Contact 35,company35@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
575a6d50-718e-4522-aaef-39f5ef91a2fc,Company 36,Contact 36,company36@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b67f85f2-da27-47ae-b9b8-ab3807463cf7,Company 37,Contact 37,company37@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1b37c831-235b-469f-bc2b-153c4f209939,Company 38,Contact 38,company38@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
52a85621-0b2b-457e-8f17-dc396db5089b,Company 39,Contact 39,company39@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
890db0a9-1009-4895-ad20-cd85f4fa5f4c,Company 40,Contact 40,company40@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
45bda6e5-062f-41f5-aa3b-d09e35c29382,Company 41,Contact 41,company41@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
8e841d12-87ab-47f4-82e3-fba05ac91a0b,Company 42,Contact 42,company42@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
09ec59be-1615-454b-9a5d-12ceae4bd813,Company 43,Contact 43,company43@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
c221c3cc-d615-4aea-9717-303c43b4f1c7,Company 44,Contact 44,company44@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
cdb1d362-1770-4ffe-b9d6-180b55169f22,Company 45,Contact 45,company45@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6aaa97cd-acf8-4ad5-ba56-8c50a6d5ba68,Company 46,Contact 46,company46@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
57b7c483-6aee-4a9e-b5ba-8f8a852751ae,Company 47,Contact 47,company47@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fa4ca3cc-97ee-4ca0-9dcd-c330203fca64,Company 48,Contact 48,company48@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e5a34c20-6773-459c-a4b5-7ebb6f19ac33,Company 49,Contact 49,company49@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1b7ecab2-9c2e-47f9-b62c-e6cda3778591,Company 50,Contact 50,company50@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b44bb607-d1af-44ea-ba11-5899ac4eff75,Company 51,Contact 51,company51@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
cd72373b-7012-434b-8046-cb410d22a12b,Company 52,Contact 52,company52@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
196d3c26-810b-47a3-97ea-d79ba8f72b13,Company 53,Contact 53,company53@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
8c7d15e9-3621-444a-ad7b-652af9bff55f,Company 54,Contact 54,company54@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0a4f97e1-2a7e-4a39-9f20-204a0d31bdb8,Company 55,Contact 55,company55@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
87ef99e7-acc4-4c23-bee3-11d41d48272e,Company 56,Contact 56,company56@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
8bf64a15-439a-413f-92cf-bcaf2ba4a84d,Company 57,Contact 57,company57@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
72e326c3-8233-4797-8bad-29eeee797acb,Company 58,Contact 58,company58@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
eb686456-f046-4e9e-8c73-1e308c9e7e64,Company 59,Contact 59,company59@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
5f99baa0-5d78-4605-84b9-07da893817ea,Company 60,Contact 60,company60@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e6845458-7632-4d62-849f-03ce33e20516,Company 61,Contact 61,company61@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
df0ce4b0-b0f0-4292-9eb1-e706e8a5bf8f,Company 62,Contact 62,company62@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
212fd8a1-a0f1-4d22-8d13-3f85a8b2d4c3,Company 63,Contact 63,company63@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
eda807e2-fab6-491e-964a-07ff569a0796,Company 64,Contact 64,company64@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
20929921-dbe5-4736-9f8f-957c8c157619,Company 65,Contact 65,company65@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2979c2ec-af46-4be8-bf31-89f721dc4a2d,Company 66,Contact 66,company66@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
61ba5eb1-c03a-41ab-b5ab-5a6c61d9c656,Company 67,Contact 67,company67@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2501f3e4-978d-492f-8c9d-65a20f93cb13,Company 68,Contact 68,company68@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
4a6b9b55-2a0e-4742-b899-f0b10bee7413,Company 69,Contact 69,company69@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
31a26690-9230-4879-af90-1556012c74d8,Company 70,Contact 70,company70@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
2bbb8471-1644-4320-8cdd-deb6963e4031,Company 71,Contact 71,company71@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
15d407d8-6d30-4dd4-ae76-436b8ec0cdcf,Company 72,Contact 72,company72@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0d30ab6e-2139-4ae4-9f43-5f6adecee4e6,Company 73,Contact 73,company73@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
6224d9c0-b751-4d36-a90c-7e689b23694f,Company 74,Contact 74,company74@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
561c7787-4dd3-40e5-b191-3f8e1e75e59b,Company 75,Contact 75,company75@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e020f675-362a-40bc-8e2e-62bbbe269380,Company 76,Contact 76,company76@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
cfdd3947-a161-499a-bccd-89bd40b36264,Company 77,Contact 77,company77@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fd2b7319-469b-496c-a54a-b9a9de623526,Company 78,Contact 78,company78@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
50a10563-7f89-4f36-9894-34d7f7a75277,Company 79,Contact 79,company79@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
71ecb0e6-3a11-454c-a6ba-09afc30e824a,Company 80,Contact 80,company80@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
7af00719-e5ba-4413-aa59-d7a6c48591ca,Company 81,Contact 81,company81@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b7f09698-86bd-423f-8aa6-72c37a3eb69b,Company 82,Contact 82,company82@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
69c43574-ff33-4e29-9802-b5799e8a3535,Company 83,Contact 83,company83@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
43e5bcc2-990f-4ddf-a9f3-dc5b6bb29803,Company 84,Contact 84,company84@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
b4adf22f-b2ad-4d50-afdc-178466ca8667,Company 85,Contact 85,company85@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
55062597-fd53-4c02-a91f-c37eb9b143a9,Company 86,Contact 86,company86@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
afd61823-3c4a-40e3-8ccf-0c4de27fce85,Company 87,Contact 87,company87@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
4ffb9e99-d0a5-402c-82c5-c2678f37de46,Company 88,Contact 88,company88@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f9e8e9b2-89a1-4dd7-87ec-a11d282bcb65,Company 89,Contact 89,company89@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
21692f5d-af2c-4155-93f6-194be8eeea0e,Company 90,Contact 90,company90@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
fa6dd2d9-0954-410a-b36c-643c5e695a4b,Company 91,Contact 91,company91@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
665ab4da-489c-4bc2-9223-b05213d73cc4,Company 92,Contact 92,company92@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
efc1ad47-ecb1-46f6-978a-862a3861f446,Company 93,Contact 93,company93@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f7701778-9742-4213-a37a-1f5ef905cbf9,Company 94,Contact 94,company94@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
9b44756e-8241-407f-9318-dece613b79f3,Company 95,Contact 95,company95@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e6e9540f-c2e7-4634-a07a-3dc855e8edf9,Company 96,Contact 96,company96@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
170ea231-37b2-47ae-8273-b5999edead73,Company 97,Contact 97,company97@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f33eee6a-eed9-431c-bd8b-58c41d6ce09a,Company 98,Contact 98,company98@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
56341539-e171-4db2-91ba-d4b302b3db9c,Company 99,Contact 99,company99@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
1697ff04-abe8-4811-ada1-a058a0fb3cf0,Company 100,Contact 100,company100@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
f53052fe-3b81-43bb-a7d8-8eabbb5e4b80,Company 101,Contact 101,company101@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
adcee091-1db0-43df-8187-e30d181c5e90,Company 102,Contact 102,company102@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a43b6aad-baaf-443d-9d61-6c4a3804c483,Company 103,Contact 103,company103@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
59e205f9-1958-4916-863e-ed1636717e81,Company 104,Contact 104,company104@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
90515b23-5bd9-4a24-a37a-116ae9ec7552,Company 105,Contact 105,company105@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
beccd5be-b6d1-41ad-bd6e-b4fa499e27cf,Company 106,Contact 106,company106@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
e4d2f1b6-eeed-43cc-9a29-facb8a5da972,Company 107,Contact 107,company107@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0de0342e-dfa9-417b-b50f-3c9cb7f758cf,Company 108,Contact 108,company108@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
73e3eb9a-1984-434c-91cc-191cc9db71ac,Company 109,Contact 109,company109@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
42d4aab4-11f0-4e52-9b2d-b7614e1f0e7b,Company 110,Contact 110,company110@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
0822f00c-8a82-40dc-83d0-7dfe54ac0d3c,Company 111,Contact 111,company111@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
329c2b92-e0e1-462d-ba3e-62c789dee69e,Company 112,Contact 112,company112@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
04e9c8a8-ad83-435c-985b-b1506aed97ff,Company 113,Contact 113,company113@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
591799ee-4c73-49b8-8340-d5008daa07d2,Company 114,Contact 114,company114@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
a61b04e3-e220-4ea2-82f5-449d6bf8547b,Company 115,Contact 115,company115@example.com,,Technology,Indonesia,,active,2026-06-15T07:04:16.535736,2026-06-15T07:04:16.535736
